用户号,产品名称,推荐指数
11098,台湾,0.761797707376
11098,其他国家,0.698705140236
11098,法国,0.688264362845
11098,大陆,0.663816845045
11098,美国,0.656745631045
11098,日本,0.64523801657
11098,中国,0.601353960894
11098,香港,0.574931192814
11098,其他,0.513258270334
10138,台湾,1.20416149224
10138,其他国家,1.10219039171
10138,法国,1.06581885202
10138,大陆,1.05237759353
10138,日本,1.04597369448
10138,中国,0.949299564214
10138,香港,0.917682551834
10138,美国,0.730581542967
10138,英国,0.622300093464
10085,其他,0.754729709196
10085,台湾,0.715761685715
10085,其他国家,0.665922217423
10085,法国,0.665840362248
10085,大陆,0.627425528305
10085,美国,0.622415717764
10085,日本,0.583242463482
10085,中国,0.564711883665
10085,香港,0.537804255854
11314,英国,0.754729709196
11314,台湾,0.680190718673
11314,其他国家,0.610405571585
11314,日本,0.608894206102
11314,大陆,0.587400257976
11314,法国,0.58722212221
11314,美国,0.578758179504
11314,中国,0.537364403113
11314,香港,0.516738180301
11120,美国,1.86332353329
11120,法国,1.82302772044
11120,日本,1.73511710088
11120,中国,1.64670877632
11120,香港,1.56386522231
11120,英国,0.981505516537
11120,其他,0.9709341707
11120,大陆,0.862570767799
11120,台湾,0.854372081947
11120,其他国家,0.667993947879
11299,其他,0.610449664013
11299,其他国家,0.576917186354
11299,法国,0.555968762368
11299,美国,0.551876814387
11299,大陆,0.519295579761
10814,其他,1.25495897397
10814,其他国家,1.21160400733
10814,法国,1.16272528372
10814,大陆,1.11020781612
10814,日本,1.07470635525
10814,中国,1.02355587536
10814,香港,0.970286973433
10814,美国,0.792617855526
10814,台湾,0.589558561916
10675,台湾,1.0684539829
10675,其他国家,0.973541769363
10675,法国,0.952280291852
10675,大陆,0.928498461458
10675,日本,0.920622927529
10675,美国,0.917469130116
10675,中国,0.843630049456
10675,香港,0.807987078639
10782,其他国家,1.38242063133
10782,法国,1.32982340394
10782,美国,1.32171819875
10782,大陆,1.25617159022
10782,日本,1.22662413328
10782,中国,1.17569595887
10782,香港,1.10101281751
10782,其他,0.99685591606
10931,台湾,0.938296091503
10931,其他,0.907068497713
10931,其他国家,0.89147451914
10931,美国,0.840678756866
10931,香港,0.819001378105
10931,大陆,0.802544252372
10931,日本,0.788901889366
10931,中国,0.754690176961
10931,英国,0.554003274442
10319,其他国家,2.00087588133
10319,日本,1.82393599131
10319,中国,1.71200101386
10319,香港,1.7086732071
10319,大陆,1.37290905666
10319,英国,1.28731888054
10319,美国,1.18056107652
10319,其他,0.961179431563
10319,台湾,0.776328341816
10319,法国,0.588826231863
11270,其他,0.530253659936
11270,台湾,0.502875730037
10847,其他,0.658240700175
10847,台湾,0.624254574085
10847,其他国家,0.580786871535
10847,法国,0.580715481199
10847,大陆,0.547211821698
10847,美国,0.542842494298
10847,日本,0.508677375299
10993,其他,0.620423477764
10993,台湾,0.58838992144
10993,其他国家,0.547419523864
10993,法国,0.547352235044
10993,大陆,0.515773426653
10993,美国,0.511655125703
11183,英国,0.911573700087
11183,其他国家,0.871867313387
11183,美国,0.871457102572
11183,其他,0.861835399371
11183,法国,0.807868636858
11183,日本,0.765685469354
11183,中国,0.751301053285
11183,香港,0.694712988334
10155,台湾,0.800759760877
10155,其他国家,0.736138870933
10155,法国,0.72691438822
10155,大陆,0.698437648516
10155,美国,0.691298787512
10155,日本,0.674099811534
10155,中国,0.632055838192
10155,香港,0.60390715162
10155,其他,0.578202144971
11094,其他,0.518802048689
11005,其他,1.30714465323
11005,美国,1.20071304615
11005,大陆,1.14350150372
11005,日本,1.11016611102
11005,中国,1.06702554358
11005,香港,1.05649899886
11005,台湾,0.980091694053
11005,其他国家,0.898683140536
11005,法国,0.839277819046
10966,英国,0.586640321039
10966,其他国家,0.569243515269
10966,美国,0.557606651254
10966,其他,0.557486254899
10966,法国,0.527004351052
10944,其他国家,1.65748454931
10944,美国,1.59790729499
10944,法国,1.59696015405
10944,大陆,1.53725856461
10944,中国,1.45977842133
10944,香港,1.35692656568
10944,台湾,0.997683018516
10944,日本,0.95947114813
10448,其他,0.652495520725
10448,台湾,0.618806028364
10448,其他国家,0.575717715528
10448,法国,0.575646948293
10448,大陆,0.542435711513
10448,美国,0.538104519965
10448,日本,0.504237596959
10148,其他,0.777873596705
10148,其他国家,0.769785893829
10148,法国,0.732130102689
10148,大陆,0.70626616959
10148,日本,0.690089136999
10148,中国,0.649889889669
10148,香港,0.619188494791
10148,台湾,0.568052587103
10148,英国,0.554250255267
10148,美国,0.545962813118
11207,台湾,1.60195948232
11207,其他国家,1.49606886238
11207,美国,1.45376381565
11207,法国,1.44333427178
11207,日本,1.39371666893
11207,中国,1.31026164169
11207,香港,1.25086327582
10088,台湾,1.13462250434
10088,其他,1.12316121655
10088,其他国家,1.07208869787
10088,美国,1.00867165753
10088,大陆,0.976841292572
10088,香港,0.953944222695
10088,日本,0.946196758541
10088,中国,0.907996313482
10962,台湾,0.629500354102
10962,其他,0.608477932088
10962,其他国家,0.58540824241
10962,法国,0.567068485018
10962,大陆,0.555785359637
10962,日本,0.53469660799
10999,其他国家,1.47005744168
10999,法国,1.40905971189
10999,美国,1.40614337144
10999,大陆,1.34642198177
10999,日本,1.33697368533
10999,中国,1.25897331965
10999,香港,1.18342998657
10999,英国,0.70934241869
10891,其他,0.889916190839
10891,台湾,0.871971446349
10891,美国,0.847429566697
10891,其他国家,0.842707981845
10891,法国,0.803919461241
10891,中国,0.770682424913
10891,香港,0.707715957474
10891,英国,0.599360481515
10891,日本,0.545916191786
10738,其他,1.51505671835
10738,法国,1.48388675783
10738,大陆,1.44150892084
10738,日本,1.43052541
10738,中国,1.32358578967
10738,香港,1.28392710078
10738,台湾,1.16087077442
10738,英国,1.08940389598
10860,英国,0.59517764677
10860,美国,0.565418591427
10860,其他,0.555146005733
10860,法国,0.544193081479
10860,日本,0.510011793115
10860,大陆,0.508568452486
11101,美国,2.12191113763
11101,大陆,2.02401233679
11101,日本,2.01355061217
11101,中国,1.89665126277
11101,香港,1.87152237123
11101,其他国家,1.36863556383
11101,法国,0.82765760439
11101,台湾,0.791359598971
10872,其他,0.982225749408
10872,其他国家,0.931310898768
10872,法国,0.895947110774
10872,美国,0.891825938071
10872,大陆,0.836494609747
10872,日本,0.806113082019
10872,中国,0.786559129811
10872,香港,0.732565205188
10018,其他国家,0.888615439456
10018,法国,0.8567749558
10018,美国,0.847284532
10018,大陆,0.817338877918
10018,日本,0.804615963402
10018,中国,0.760144276677
10018,香港,0.715913889157
10018,其他,0.620368768648
10018,台湾,0.620033034603
10018,英国,0.566725233223
10997,台湾,0.81901795366
10997,其他国家,0.755199066443
10997,法国,0.748109008292
10997,大陆,0.715260303324
10997,美国,0.708352534997
10997,日本,0.683925485656
10997,其他,0.661805010724
10997,中国,0.646394656071
10997,香港,0.617102414987
11292,其他,0.863499601524
11292,其他国家,0.840987301775
11292,美国,0.812170938417
11292,法国,0.797767071968
11292,大陆,0.742246503142
11292,日本,0.724868387923
11292,中国,0.709247752362
11292,香港,0.655251352451
11292,英国,0.604223807971
10869,台湾,1.59208519456
10869,其他,1.5129183672
10869,美国,1.42731101968
10869,大陆,1.35901734562
10869,日本,1.33356274778
10869,香港,1.29478392832
10869,中国,1.26818717923
10869,法国,0.532107873444
11156,台湾,1.27632696118
11156,其他国家,1.16535902484
11156,法国,1.14244435834
11156,大陆,1.11009296844
11156,美国,1.09733497181
11156,日本,1.09386241086
11156,中国,1.00768538409
11156,香港,0.964576509838
11080,其他,1.28300970379
11080,美国,1.26046268325
11080,法国,1.23209763186
11080,大陆,1.15223165649
11080,日本,1.14120518651
11080,中国,1.09676627851
11080,香港,1.03472201558
11080,英国,0.99421553002
11039,法国,2.49633036917
11039,中国,2.27977233712
11039,香港,2.16747946198
11039,日本,1.67478119474
11039,其他国家,1.5828538718
11039,台湾,1.54578940744
11039,大陆,1.29923001853
11039,其他,0.851449486329
11039,美国,0.525980342675
10076,美国,2.07140176277
10076,法国,2.02912278478
10076,日本,1.91385298849
10076,中国,1.82529135882
10076,香港,1.73004268833
10076,其他,1.32574399799
10076,大陆,1.01020993328
10076,英国,0.752092065558
10382,台湾,0.893382150512
10382,其他国家,0.822290903691
10382,法国,0.813034258056
10382,大陆,0.779620733718
10382,美国,0.771829960067
10382,日本,0.749624697223
10382,中国,0.705132455934
10382,香港,0.673506431727
10382,其他,0.636439008659
10115,英国,0.691338151497
10115,其他国家,0.670836533876
10115,美国,0.657122836116
10115,其他,0.656980952596
10115,法国,0.621058936491
10115,大陆,0.574284778137
10115,日本,0.574057676296
10115,中国,0.564359025325
10115,香港,0.514184171541
10794,台湾,0.804158046063
10794,其他国家,0.741329292468
10794,法国,0.734194993332
10794,大陆,0.702216755209
10794,美国,0.695405278449
10794,日本,0.671925438987
10794,其他,0.649415334076
10794,中国,0.634672114258
10794,香港,0.605948332049
10985,其他,1.70699936371
10985,日本,1.51795058435
10985,香港,1.44655817672
10985,中国,1.44311456046
10985,台湾,1.28754994412
10985,其他国家,1.20231372494
10985,美国,1.1842479355
10985,大陆,1.16669067821
10985,法国,0.722554752717
10985,英国,0.522033518955
11033,其他,0.558023218087
11033,台湾,0.529211497017
10994,英国,0.754729709196
10994,台湾,0.680190718673
10994,其他国家,0.610405571585
10994,日本,0.608894206102
10994,大陆,0.587400257976
10994,法国,0.58722212221
10994,美国,0.578758179504
10994,中国,0.537364403113
10994,香港,0.516738180301
10707,其他,0.623030484263
10707,台湾,0.590862323604
10707,其他国家,0.549719769272
10707,法国,0.549652197706
10707,大陆,0.517940695822
10707,美国,0.513805089857
10850,其他国家,2.18051031771
10850,美国,2.07769370937
10850,大陆,1.97968523698
10850,日本,1.96697579178
10850,中国,1.86023909144
10850,香港,1.85039273253
10264,其他国家,0.797728397993
10264,法国,0.767266778764
10264,美国,0.761546715182
10264,大陆,0.733023845606
10264,日本,0.724824681617
10264,中国,0.683043372125
10264,香港,0.643017678285
10264,英国,0.607949275972
10264,台湾,0.582750001894
10264,其他,0.569157039522
10283,台湾,0.717684985196
10283,其他国家,0.653095668285
10283,法国,0.637952375636
10283,大陆,0.623346375313
10283,日本,0.620424275943
10283,美国,0.615793152563
10283,中国,0.56669655191
10283,香港,0.542939444371
10283,英国,0.539790563791
10102,大陆,2.52895652161
10102,日本,2.51354081058
10102,中国,2.37858372611
10102,美国,1.70829486442
10102,香港,1.57932655327
10102,其他,1.50313676559
10102,其他国家,1.00144639603
10102,法国,0.667917185621
10102,英国,0.58232250342
10102,台湾,0.579929232026
10089,其他,0.746743013803
10089,其他国家,0.726432428723
10089,美国,0.698983652162
10089,法国,0.696756222512
10089,日本,0.682742038666
10089,大陆,0.6689853763
10089,香港,0.604518135228
10089,台湾,0.576566909842
10089,英国,0.559681428461
10687,其他,0.701898629552
10687,台湾,0.665658367715
10687,其他国家,0.619307662203
10687,法国,0.619231536891
10687,大陆,0.583505741323
10687,美国,0.578846617521
10687,日本,0.542415491038
10687,中国,0.525182051809
10687,香港,0.500157957944
11006,其他国家,1.70679831036
11006,美国,1.65851275117
11006,法国,1.62498496085
11006,日本,1.55388141625
11006,中国,1.47469407591
11006,香港,1.3875537027
11006,英国,0.912544986578
11006,大陆,0.879132409683
10179,其他,1.1776974725
10179,法国,1.08512651453
10179,美国,1.07005000842
10179,大陆,1.01717419046
10179,日本,0.979826728464
10179,中国,0.947056390088
10179,香港,0.893993955679
10179,其他国家,0.843810969729
10179,台湾,0.678490693979
10799,台湾,0.887302592091
10799,其他国家,0.803723091322
10799,法国,0.781162192927
10799,日本,0.776132362082
10799,大陆,0.769198659859
10799,美国,0.759215502502
10799,英国,0.717963517445
10799,中国,0.700748653209
10799,香港,0.672198191404
10418,美国,1.75796046431
10418,法国,1.7442253654
10418,大陆,1.6510915014
10418,日本,1.63829256791
10418,中国,1.55235163822
10418,香港,1.47050612567
10418,其他,1.03338865503
10418,英国,0.87989068294
10746,美国,1.62140819137
10746,法国,1.60579949842
10746,大陆,1.52362829578
10746,日本,1.51732642079
10746,中国,1.43412776608
10746,香港,1.35581058372
10746,英国,1.03637048208
10746,其他,0.799321918234
10746,其他国家,0.681485551159
10749,其他,1.49474959222
10749,其他国家,1.44649688824
10749,法国,1.38097787307
10749,大陆,1.32638849661
10749,中国,1.26526744482
10749,香港,1.17355350551
10749,美国,0.918398949212
10749,日本,0.792252803775
10749,台湾,0.726630582237
10805,台湾,0.694535788726
10805,英国,0.665922217423
10805,美国,0.632315129946
10805,法国,0.618645754551
10805,其他,0.610405571585
10805,日本,0.58684831831
10805,大陆,0.583551696224
10805,中国,0.549227681541
10805,香港,0.535287231746
10533,其他,0.569341849246
10533,台湾,0.539945727324
10533,其他国家,0.502348565456
10533,法国,0.502286816759
10104,台湾,1.13697406638
10104,其他国家,1.03844738602
10104,法国,1.0183699927
10104,大陆,0.989018337381
10104,美国,0.977709631515
10104,日本,0.973638424147
10104,中国,0.897653112145
10104,香港,0.859179217
10395,台湾,1.38085640584
10395,其他国家,1.28199390584
10395,美国,1.20925357971
10395,大陆,1.19019460993
10395,日本,1.18065497523
10395,香港,1.12170378408
10395,中国,1.10008698012
10395,法国,0.54646870625
10395,英国,0.510665860299
10172,台湾,1.01018376516
10172,其他国家,0.927183503973
10172,法国,0.914022504264
10172,大陆,0.880517823203
10172,美国,0.87125592219
10172,日本,0.85400202342
10172,中国,0.79740571117
10172,香港,0.762221365585
10172,其他,0.533293334685
11125,其他,0.66558700254
11125,台湾,0.631221573928
11125,其他国家,0.587268749618
11125,法国,0.58719656253
11125,大陆,0.55331898508
11125,美国,0.548900893754
11125,日本,0.51435447458
10055,其他,0.653896149364
10055,台湾,0.620134340081
10055,其他国家,0.576953535077
10055,法国,0.576882615936
10055,大陆,0.543600088843
10055,美国,0.53925960008
10055,日本,0.505319979285
10500,台湾,0.915935419419
10500,其他国家,0.840692791237
10500,法国,0.828773968004
10500,大陆,0.798372544396
10500,美国,0.789977160744
10500,日本,0.774291391866
10500,中国,0.72300873585
10500,香港,0.691103971663
10500,其他,0.542639167896
10367,其他,0.899926572674
10367,美国,0.858811227496
10367,法国,0.846117815538
10367,大陆,0.79012411108
10367,日本,0.774990997537
10367,中国,0.750356773069
10367,香港,0.702653414668
10367,其他国家,0.693433053323
10367,英国,0.656561487048
10003,其他,0.568930212645
10003,台湾,0.552116587895
10003,其他国家,0.523847735477
10003,美国,0.510026161155
10003,法国,0.509768235806
10975,台湾,1.04199054925
10975,其他国家,0.949237217692
10975,法国,0.928304596648
10975,大陆,0.905425748581
10975,日本,0.898288572612
10975,美国,0.894636374231
10975,中国,0.822741182486
10975,香港,0.788023329854
10975,英国,0.512162163931
10691,台湾,2.11578935709
10691,法国,1.88903211887
10691,日本,1.83856999674
10691,中国,1.70262155237
10691,香港,1.64195904363
10691,其他国家,1.4255180008
10691,美国,0.988686363206
10691,大陆,0.86272599724
10542,台湾,0.902159231542
10542,其他,0.834558327928
10542,法国,0.812964651985
10542,美国,0.811646172569
10542,大陆,0.766633981707
10542,日本,0.755135727489
10542,中国,0.712981495852
10542,香港,0.690714358479
10542,英国,0.647652445885
10152,法国,1.71235452057
10152,日本,1.67289129795
10152,大陆,1.66860590521
10152,中国,1.53719652601
10152,香港,1.48243854177
10152,英国,1.38782137425
10152,台湾,1.16221326994
10152,其他,0.695217341515
10152,其他国家,0.615494116252
10152,美国,0.614868485974
11260,其他,0.665732387111
11260,台湾,0.631359452037
11260,其他国家,0.587397027086
11260,法国,0.58732482423
11260,大陆,0.55343984688
11260,美国,0.549020790508
11260,日本,0.514466825339
10491,其他,0.652273169677
10491,台湾,0.618595157692
10491,其他国家,0.57552152807
10491,法国,0.575450784951
10491,大陆,0.542250865571
10491,美国,0.537921149964
10491,日本,0.504065767798
11177,其他国家,1.0660156359
11177,美国,1.02024634466
11177,法国,1.01956373329
11177,日本,0.979607775757
11177,大陆,0.978981561897
11177,中国,0.91564611439
11177,香港,0.861797005526
11177,英国,0.859859542881
11177,台湾,0.55756740227
11148,其他,0.861264664661
11148,台湾,0.840855193489
11148,其他国家,0.801795447775
11148,美国,0.788490452043
11148,法国,0.77485309626
11148,日本,0.719786328816
11148,中国,0.700204137171
11148,香港,0.665961306455
10217,其他,0.844870246051
10217,其他国家,0.8097537736
10217,美国,0.778090238988
10217,法国,0.774603335377
10217,大陆,0.722195302674
10217,日本,0.699702134522
10217,中国,0.683494938074
10217,香港,0.634504820713
10674,其他,0.618104291868
10674,台湾,0.586190479194
10674,其他国家,0.5453732318
10674,法国,0.545306194509
10674,大陆,0.51384542989
10674,美国,0.509742523434
10122,英国,0.632376187641
10122,美国,0.600871221096
10122,其他,0.593778221342
10122,法国,0.57462109975
10122,日本,0.535938167739
10122,大陆,0.535021644121
10122,中国,0.518022885331
10990,其他,1.4081710016
10990,其他国家,1.36093224456
10990,法国,1.30273273209
10990,大陆,1.23513968193
10990,日本,1.19773296534
10990,中国,1.14923852428
10990,香港,1.08203503558
10990,美国,0.97323453244
10832,其他国家,1.50935044136
10832,美国,1.44322713828
10832,日本,1.38087960231
10832,大陆,1.37121241869
10832,中国,1.29304144597
10832,香港,1.27456780562
10832,英国,1.24014607913
10832,法国,0.822268393008
10832,台湾,0.572655086058
10763,其他,0.536128460754
10763,其他国家,0.505988774789
10871,台湾,0.75997320338
10871,其他国家,0.699585074347
10871,法国,0.691800424291
10871,大陆,0.663234137828
10871,美国,0.656621829463
10871,日本,0.637470974649
10871,中国,0.5998320931
10871,其他,0.597198615179
10871,香港,0.572909595964
11315,台湾,0.911215986
11315,其他,0.848043000739
11315,法国,0.822275464564
11315,美国,0.818606763803
11315,大陆,0.77538832414
11315,日本,0.761841212973
11315,中国,0.720086237938
11315,香港,0.697085953342
11315,英国,0.619082938227
10887,其他,1.44689363471
10887,其他国家,1.41656254845
10887,法国,1.3542302507
10887,大陆,1.30277438642
10887,日本,1.30066340347
10887,香港,1.1595426596
10887,美国,0.987372659334
10887,中国,0.757207930383
10887,台湾,0.565558553489
10838,英国,0.665840362248
10838,台湾,0.642999652701
10838,其他国家,0.618645754551
10838,香港,0.608857840319
10838,其他,0.58722212221
10838,美国,0.586441203349
10838,日本,0.550782061299
10838,大陆,0.541638173296
10838,中国,0.523194208436
10951,台湾,1.14528200184
10951,其他国家,1.04729408717
10951,法国,1.02836704093
10951,大陆,0.996741634065
10951,美国,0.985568171096
10951,日本,0.977685770401
10951,中国,0.904172076534
10951,香港,0.865139504813
10708,其他国家,1.20032018438
10708,美国,1.17105633826
10708,法国,1.13563825836
10708,日本,1.07298310557
10708,中国,1.03100498305
10708,香港,0.962906176258
10708,英国,0.920856243623
10708,其他,0.908134485368
10708,大陆,0.82133151675
10721,英国,1.14822865405
10721,台湾,1.08943296952
10721,其他国家,1.02017673982
10721,美国,1.00898897204
10721,法国,0.970478617501
10721,大陆,0.960829357
10721,中国,0.953830009177
10721,香港,0.866176448447
10786,台湾,1.13402437356
10786,其他国家,1.03543386875
10786,法国,1.01507939519
10786,大陆,0.986326493614
10786,美国,0.97499183345
10786,日本,0.971890847431
10786,中国,0.895334510204
10786,香港,0.857030865101
10751,其他国家,1.80398938549
10751,美国,1.7645930816
10751,法国,1.71443240197
10751,大陆,1.64705273372
10751,中国,1.60792571233
10751,香港,1.47050164362
10751,英国,1.17839366764
10751,日本,0.501014699834
11189,台湾,0.932100914029
11189,其他国家,0.850876192814
11189,法国,0.833951095592
11189,大陆,0.810627386018
11189,美国,0.801278223217
11189,日本,0.799297681852
11189,中国,0.735918021228
11189,香港,0.704476402375
11237,台湾,1.00502990252
11237,其他,0.991398487476
11237,法国,0.919548313678
11237,美国,0.889853032166
11237,大陆,0.866831255969
11237,日本,0.830669674067
11237,中国,0.793642291835
11237,香港,0.762680973562
10376,其他国家,2.04327731774
10376,美国,1.97816250991
10376,大陆,1.85500600001
10376,中国,1.79168182042
10376,香港,1.72532724897
10376,英国,1.08668141074
10376,日本,0.948997948495
10376,法国,0.877724090649
10376,其他,0.624288733474
10376,台湾,0.530208860022
10207,其他国家,1.26001760038
10207,法国,1.21565148024
10207,美国,1.20024723362
10207,大陆,1.16454658108
10207,日本,1.15076573218
10207,中国,1.08053623632
10207,香港,1.01995034719
10207,台湾,0.709041896828
10207,英国,0.533485649634
11162,其他,1.31703282347
11162,美国,1.27362793937
11162,大陆,1.16805479271
11162,日本,1.15502404554
11162,中国,1.11488239171
11162,香港,1.0846456334
11162,法国,0.910415435671
11162,英国,0.907736133213
11162,其他国家,0.886838119268
11048,其他,0.723990557978
11048,台湾,0.686609650987
11048,其他国家,0.638800078872
11048,法国,0.638721557552
11048,大陆,0.601871309413
11048,美国,0.597065541885
11048,日本,0.559487762874
11048,中国,0.54171190927
11048,香港,0.51590019385
10842,其他,1.2542997392
10842,其他国家,1.22328284853
10842,法国,1.16795859861
10842,大陆,1.1144650114
10842,日本,1.08397397158
10842,中国,1.03288916328
10842,香港,0.976696080134
10842,美国,0.788699770652
10570,其他国家,1.33531732384
10570,其他,1.32856178164
10570,美国,1.28086621113
10570,大陆,1.17371895317
10570,日本,1.16549038277
10570,香港,1.14687351391
10570,中国,1.12728364685
10570,英国,0.972977263273
10177,台湾,0.961552166996
10177,其他国家,0.874823741309
10177,法国,0.854337103925
10177,大陆,0.835081908593
10177,日本,0.831710055732
10177,美国,0.824928914473
10177,中国,0.759264455222
10177,香港,0.727477058692
10177,英国,0.579216458995
11214,其他,1.87571083752
11214,美国,1.80276634446
11214,大陆,1.67707744433
11214,日本,1.65785411807
11214,香港,1.60117668632
11214,中国,1.58928301951
11214,英国,0.734581225109
11214,台湾,0.731097075333
11214,其他国家,0.659664828137
10165,法国,1.70031361246
10165,美国,1.6908617136
10165,大陆,1.62578083604
10165,日本,1.61551508977
10165,中国,1.51123299963
10165,香港,1.44038815933
10165,台湾,1.05415741007
10165,英国,0.661146751263
10165,其他国家,0.593825777074
10979,其他,0.754729709196
10979,台湾,0.715761685715
10979,其他国家,0.665922217423
10979,法国,0.665840362248
10979,大陆,0.627425528305
10979,美国,0.622415717764
10979,日本,0.583242463482
10979,中国,0.564711883665
10979,香港,0.537804255854
10868,台湾,1.12736248494
10868,法国,1.01869747289
10868,美国,0.986868791964
10868,大陆,0.974134567644
10868,日本,0.949695719424
10868,中国,0.89026788696
10868,香港,0.854955405868
10868,其他,0.740004234751
10868,其他国家,0.694804377766
10523,台湾,0.840535903883
10523,其他国家,0.764237986453
10523,法国,0.74583022194
10523,大陆,0.729791387338
10523,日本,0.728216174501
10523,美国,0.720832298731
10523,中国,0.663722631702
10523,香港,0.636042720281
10523,英国,0.589995582251
10827,台湾,1.36809322987
10827,其他国家,1.2692764794
10827,美国,1.19914100794
10827,日本,1.17944838341
10827,大陆,1.17587188934
10827,香港,1.12452773159
10827,中国,1.09158629501
10827,英国,0.835399272406
11266,其他,0.811884471765
11266,其他国家,0.74471898629
11266,法国,0.729163446311
11266,美国,0.705435232684
11266,大陆,0.683690073103
11266,日本,0.648058506159
11266,中国,0.630126102548
11266,台湾,0.613159575685
11266,香港,0.592856126185
11013,台湾,1.06383310779
11013,法国,0.95690340913
11013,美国,0.93231341329
11013,大陆,0.917124047934
11013,日本,0.900681417469
11013,中国,0.840221017659
11013,香港,0.80795733905
11013,其他,0.661636425667
11013,其他国家,0.622365119873
11159,台湾,0.822190598629
11159,其他国家,0.74572512446
11159,法国,0.725830469895
11159,日本,0.716788343369
11159,大陆,0.713140228586
11159,美国,0.704059426788
11159,英国,0.653093695099
11159,中国,0.649294996624
11159,香港,0.622623356219
10196,美国,2.18076604611
10196,法国,2.14543055281
10196,日本,2.09744417585
10196,香港,1.86336592189
10196,大陆,1.31146123371
10196,英国,1.20368859199
10196,中国,1.10977451348
10196,其他国家,0.992218758892
10196,台湾,0.831781942711
11012,台湾,0.898184056408
11012,其他国家,0.822630423373
11012,法国,0.809119440739
11012,大陆,0.782201757467
11012,美国,0.773662831955
11012,日本,0.76359630313
11012,中国,0.709052964916
11012,香港,0.678156654841
10156,其他,0.754729709196
10156,台湾,0.715761685715
10156,其他国家,0.665922217423
10156,法国,0.665840362248
10156,大陆,0.627425528305
10156,美国,0.622415717764
10156,日本,0.583242463482
