用户号,产品名称,推荐指数
10954,法语,0.593675471523
10954,其他,0.532482987414
11098,法语,0.876643523552
11098,其他,0.784500041032
11098,国语,0.73652768279
11098,日语,0.679998642452
11098,无,0.658713708462
11098,英语,0.65831977116
11098,德语,0.576982565278
10138,法语,1.04353523742
10138,其他,0.943458555458
10138,日语,0.847024058468
10138,无,0.81043167169
10138,英语,0.799859014591
10138,粤语,0.753170587478
10138,国语,0.656212718201
10085,德语,0.751231226071
10085,法语,0.72759224671
10085,其他,0.652596429753
10085,国语,0.603461643801
10085,日语,0.547323731032
10085,英语,0.546141967004
10085,无,0.536609476581
11314,粤语,0.751231226071
11314,法语,0.665235229404
11314,其他,0.592684744588
11314,国语,0.572817759995
11314,日语,0.546282438517
11314,无,0.517794626812
11314,英语,0.5
11120,国语,1.57502517228
11120,日语,1.49706685379
11120,无,1.43077452814
11120,英语,1.402564208
11120,粤语,0.872145270929
11120,法语,0.66447201745
11120,其他,0.603479716684
11120,德语,0.548082393416
11299,德语,0.644522268278
11299,其他,0.594837958492
11299,国语,0.548918679458
11299,日语,0.502369467568
10814,德语,0.768167271531
10814,其他,0.729262748535
10814,日语,0.631571058741
10814,英语,0.619314167158
10814,无,0.614745735837
10814,法语,0.572113741984
10814,粤语,0.540543204128
10814,国语,0.518362533335
10675,法语,1.06214550637
10675,其他,0.949022792856
10675,国语,0.900219772584
10675,日语,0.840950712499
10675,无,0.808208885743
10675,英语,0.797870454719
10319,其他,1.29632111149
10319,日语,1.14963930264
10319,无,1.10769565428
10319,英语,1.09814757065
10319,粤语,0.908943631424
10319,法语,0.907203779377
10319,国语,0.800161110671
11183,德语,1.3762059087
11183,其他,1.32800819594
11183,日语,1.15525776431
11183,英语,1.1301772592
11183,无,1.12373907232
11183,粤语,0.785466463797
10155,法语,1.16973826803
10155,其他,1.0457374739
10155,国语,0.988335077031
10155,日语,0.9194451775
10155,无,0.886113789971
10155,英语,0.87859589335
11005,法语,0.520900856337
11005,德语,0.505038048082
10966,粤语,0.630603845851
10966,德语,0.576559049323
10966,其他,0.57548646769
10966,国语,0.529736980786
10944,其他,0.887865156863
10944,国语,0.831455968299
10944,日语,0.772132935909
10944,无,0.750511040304
10944,英语,0.747264080693
10944,粤语,0.638597469376
10944,德语,0.590567568869
10944,法语,0.583796457799
10448,德语,0.64947093518
10448,法语,0.629034045047
10448,其他,0.564197012608
10448,国语,0.521717927242
10148,德语,1.15058242427
10148,其他,1.06725816923
10148,日语,0.915268200786
10148,英语,0.902362198975
10148,无,0.893354755116
10148,法语,0.727267988255
10148,国语,0.715878587295
11207,法语,1.05914547795
11207,其他,0.946673875686
11207,国语,0.895922152701
11207,日语,0.834756051857
11207,无,0.803663221416
11207,英语,0.795561563364
10962,法语,0.529012526067
10962,德语,0.522963486869
10999,其他,1.24096302554
10999,国语,1.15521228883
10999,日语,1.0675668952
10999,英语,1.04412052789
10999,无,1.04284810016
10999,德语,0.882123441905
10738,德语,1.89291923594
10738,日语,1.62937541983
10738,无,1.55376160907
10738,英语,1.5360309465
10738,法语,1.28259825669
10860,粤语,0.593671368777
10860,德语,0.54093538786
10860,国语,0.511482741752
11101,国语,1.27704286274
11101,日语,1.20293810473
11101,无,1.15773357211
11101,英语,1.14354938695
11101,德语,0.887890412208
11101,其他,0.883682304458
11101,粤语,0.6416144665
11101,法语,0.581212087383
10872,德语,0.514674251837
10018,其他,0.900093132989
10018,国语,0.841885614561
10018,日语,0.779867228672
10018,无,0.758609998311
10018,英语,0.757062429158
10018,法语,0.644603400206
10018,德语,0.641015193007
10018,粤语,0.527848561354
10869,法语,1.11781919058
10869,德语,1.07603123691
10869,国语,0.948042361853
10869,日语,0.910515301572
10869,无,0.860051088129
10869,英语,0.84039192237
11156,法语,0.939078967799
11156,其他,0.840350884221
11156,国语,0.789100623955
11156,日语,0.72868279647
11156,无,0.70577843225
11156,英语,0.705209652977
11156,德语,0.577026107606
11080,德语,1.2538576793
11080,国语,1.15072216818
11080,日语,1.10169419759
11080,无,1.05193967264
11080,英语,1.03046928569
11080,粤语,0.992314829354
11039,国语,1.21619283383
11039,日语,1.15454137567
11039,无,1.10287482747
11039,英语,1.08013524637
11039,法语,0.918278676538
11039,粤语,0.892597121523
11039,其他,0.831999777726
10076,德语,1.41918556508
10076,国语,1.26940682324
10076,日语,1.20721268999
10076,无,1.1547166591
10076,英语,1.13657078908
10076,法语,0.611929939224
10076,粤语,0.523610130334
10382,法语,0.897768826959
10382,其他,0.803654543532
10382,国语,0.752955136459
10382,日语,0.693509489004
10382,英语,0.674142279428
10382,无,0.672883572987
10382,德语,0.63459776128
11096,德语,0.58591549646
11096,法语,0.567478504163
11096,其他,0.508986245322
10115,粤语,0.7027650249
10115,德语,0.642535781092
10115,其他,0.641340461935
10115,国语,0.590355775566
10115,日语,0.546183627996
10115,英语,0.541444581358
10115,无,0.539448696378
10794,法语,0.522141019894
10985,德语,1.15397952453
10985,日语,0.952620143539
10985,无,0.917310989559
10985,英语,0.914193085854
10985,法语,0.870293098952
10985,其他,0.808434985007
10985,国语,0.78170584198
11033,德语,0.66968045661
11033,法语,0.648607633832
11033,其他,0.58175307401
11033,国语,0.537952171239
10994,粤语,0.751231226071
10994,法语,0.665235229404
10994,其他,0.592684744588
10994,国语,0.572817759995
10994,日语,0.546282438517
10994,无,0.517794626812
10994,英语,0.5
10850,其他,1.23596187348
10850,国语,1.1599199244
10850,日语,1.08212452618
10850,无,1.05044334819
10850,英语,1.04151864676
10850,粤语,1.00809033818
10264,其他,1.08335542303
10264,国语,1.01303384866
10264,日语,0.942402621127
10264,无,0.917564185708
10264,英语,0.912774334223
10264,粤语,0.883565890862
10264,德语,0.608966948002
10283,法语,0.873119552177
10283,其他,0.779566358484
10283,国语,0.74298808365
10283,日语,0.697768880043
10283,无,0.668213633039
10283,英语,0.655970335243
10283,粤语,0.650274496635
10801,德语,0.688678210118
10801,法语,0.667007585375
10801,其他,0.598256469612
10801,国语,0.553213005936
10801,日语,0.501749547091
10801,英语,0.500666185395
10102,无,1.847720192
10102,英语,1.81951170857
10102,日语,1.37337505628
10102,国语,1.33266078527
10102,法语,0.950189553682
10102,粤语,0.873551235419
10102,其他,0.804302809892
11163,德语,0.571817669562
11163,法语,0.553824293328
10089,德语,0.583906147559
10089,其他,0.548888528013
10089,国语,0.50621128027
10687,德语,0.698645040246
10687,法语,0.67666078944
10687,其他,0.60691467967
10687,国语,0.561219328735
10687,日语,0.50901106986
10687,英语,0.507912029313
11006,其他,1.434172631
11006,国语,1.34518315963
11006,日语,1.25228158941
11006,无,1.21584818209
11006,英语,1.20771272168
11006,粤语,0.777475970726
10179,德语,1.1617955114
10179,国语,1.00205190629
10179,日语,0.933193296206
10179,无,0.904736234997
10179,英语,0.903922023221
10179,其他,0.82565996494
10179,法语,0.678826255037
10799,法语,0.876503107026
10799,其他,0.782287777663
10799,国语,0.747452926358
10799,粤语,0.715637270616
10799,日语,0.703923692838
10799,无,0.672847614851
10799,英语,0.6585623527
10418,国语,1.67403668955
10418,日语,1.59129953894
10418,无,1.51854166083
10418,英语,1.48972609314
10418,法语,1.03056498853
10418,德语,0.785876682889
10746,国语,1.51933865344
10746,日语,1.44190241956
10746,无,1.38187716197
10746,英语,1.35722491637
10746,粤语,1.02132248865
10746,德语,0.791751153474
10746,其他,0.668594916182
10749,德语,1.13814173191
10749,其他,1.06991671963
10749,日语,0.91981545458
10749,英语,0.905740317649
10749,无,0.897929566804
10749,国语,0.692085385261
10749,法语,0.573694820351
10805,德语,0.751231226071
10805,法语,0.72759224671
10805,其他,0.652596429753
10805,国语,0.603461643801
10805,日语,0.547323731032
10805,英语,0.546141967004
10805,无,0.536609476581
10533,德语,0.651594242402
10533,法语,0.631090538199
10533,其他,0.566041534859
10533,国语,0.523423573149
10104,法语,1.01080414475
10104,其他,0.903386094139
10104,国语,0.855453270869
10104,日语,0.79757607851
10104,无,0.767527529064
10104,英语,0.759264000792
10395,其他,1.23146244973
10395,国语,1.15168829119
10395,日语,1.06755953353
10395,无,1.03869056265
10395,英语,1.0360765485
10395,德语,0.625368233785
10395,法语,0.558186693804
10793,德语,0.60018534757
10793,法语,0.581299326127
10793,其他,0.521382500382
10172,法语,0.621423066416
10172,其他,0.555122257715
10172,国语,0.527304229582
10172,粤语,0.504553578746
10055,德语,0.650865071329
10055,法语,0.630384311938
10055,其他,0.565408102139
10055,国语,0.522837832356
10500,法语,1.15902046016
10500,其他,1.03607492582
10500,国语,0.979707578244
10500,日语,0.911952590722
10500,无,0.87854683025
10500,英语,0.870559192087
10367,德语,0.870262483778
10367,国语,0.778902759672
10367,日语,0.731787477438
10367,无,0.708452600553
10367,英语,0.703443198834
10367,其他,0.669821318639
10367,粤语,0.663690228889
10975,法语,1.03561410737
10975,其他,0.925282244203
10975,国语,0.877917562468
10975,日语,0.820345950125
10975,无,0.788258401933
10975,英语,0.777946211271
10975,粤语,0.510900811295
10691,法语,1.72671699594
10691,日语,1.39855238547
10691,无,1.33595158883
10691,英语,1.31904604933
10691,其他,1.15720228064
10691,国语,0.806598084146
10542,法语,0.87685348689
10542,德语,0.816436613734
10542,国语,0.751080413692
10542,日语,0.73888194596
10542,无,0.687264202102
10542,英语,0.659704580983
10542,粤语,0.639127909106
10152,国语,2.07871844573
10152,无,1.9041102677
10152,英语,1.87591006926
10152,德语,0.872988229445
10152,粤语,0.805389149544
10152,日语,0.711485076439
10152,法语,0.581157044534
10152,其他,0.578256110186
11260,德语,0.662646443238
11260,法语,0.641794959631
11260,其他,0.575642609144
11260,国语,0.53230177077
10491,德语,0.66512623461
10491,法语,0.644196719453
10491,其他,0.57779681006
10491,国语,0.534293779256
11177,其他,1.08389552628
11177,国语,1.01867123543
11177,日语,0.94972999454
11177,无,0.920562168165
11177,英语,0.91279566691
11177,粤语,0.804735507027
11177,法语,0.579693939646
10217,德语,0.775393656552
10217,其他,0.732246351655
10217,国语,0.675212115962
10217,日语,0.619979266275
10217,英语,0.616129873009
10217,无,0.610633676344
10217,粤语,0.528024623461
10122,粤语,0.635046668984
10122,德语,0.579347602523
10122,国语,0.542229941193
10122,日语,0.517577625143
10990,其他,1.74652565177
10990,日语,1.5279384497
10990,无,1.48139724188
10990,英语,1.4750221459
10990,国语,1.21462274712
10990,粤语,0.541677910816
10832,其他,1.29054953557
10832,国语,1.21280394848
10832,日语,1.13062456965
10832,无,1.09595941088
10832,英语,1.0868106881
10832,粤语,0.821467898541
10832,法语,0.513911645007
10763,德语,0.589128287621
10763,其他,0.541833947595
10763,国语,0.500063779137
10871,法语,0.763806520434
10871,其他,0.683751318767
10871,国语,0.640518723628
10871,德语,0.595460167545
10871,日语,0.589846017457
10871,英语,0.573546231172
10871,无,0.572371239853
11315,法语,0.887415768046
11315,德语,0.830339293304
11315,国语,0.759037610273
11315,日语,0.744154636412
11315,无,0.693686224472
11315,英语,0.66758138624
11315,粤语,0.611387635896
10887,德语,1.1606304086
10887,其他,1.07588589507
10887,日语,0.920840252708
10887,英语,0.908916706917
10887,无,0.899703137168
10887,国语,0.761887954182
10887,法语,0.68451789927
10838,德语,0.751231226071
10838,法语,0.72759224671
10838,其他,0.652596429753
10838,国语,0.603461643801
10838,日语,0.547323731032
10838,英语,0.546141967004
10838,无,0.536609476581
10951,法语,1.0830041935
10951,其他,0.968135324844
10951,国语,0.915382616179
10951,日语,0.851990016483
10951,无,0.820836626629
10951,英语,0.813459951334
10905,德语,0.750285513499
10905,法语,0.726676292859
10905,其他,0.651774886896
10905,国语,0.602701955913
10905,日语,0.546634714235
10905,英语,0.54545443791
10905,无,0.535933947782
10708,其他,0.966503701989
10708,国语,0.899462854963
10708,日语,0.833792220424
10708,无,0.8150981335
10708,英语,0.814228200588
10708,粤语,0.789293226545
10708,德语,0.764263958043
10721,法语,1.18178710809
10721,其他,1.05636345965
10721,国语,0.999285902486
10721,日语,0.930592812709
10721,无,0.896234698595
10721,英语,0.887670116617
10786,法语,0.8485885402
10786,其他,0.757635595999
10786,国语,0.722262492328
10786,日语,0.678489354081
10786,无,0.649632094097
10786,粤语,0.648941774189
10786,英语,0.637545013384
10751,其他,1.13497841705
10751,国语,1.05887397076
10751,日语,0.982641063422
10751,无,0.95848287763
10751,英语,0.955938910345
10751,粤语,0.80280277837
10751,德语,0.720764793099
11189,法语,0.932322578407
11189,其他,0.833325877384
11189,国语,0.78860423512
11189,日语,0.734715738169
11189,无,0.707381025796
11189,英语,0.700299160812
10376,其他,1.26168149246
10376,国语,1.18322010976
10376,日语,1.09950228883
10376,无,1.06735042853
10376,英语,1.0617441583
10376,法语,0.626065208923
10376,粤语,0.567607483418
10207,其他,1.04153696797
10207,国语,0.980686332704
10207,日语,0.915925755383
10207,无,0.886474881201
10207,英语,0.877299115311
10207,粤语,0.847541126699
10207,法语,0.612962208406
11162,德语,1.26966853105
11162,国语,1.15450270358
11162,日语,1.09897921361
11162,无,1.05347202109
11162,英语,1.03626157671
11162,粤语,0.888972672701
10842,德语,1.20907355663
10842,其他,1.1381761786
10842,国语,1.06586207654
10842,日语,0.993578418665
10842,无,0.981027581584
10842,英语,0.706371073321
10177,法语,0.954341432423
10177,其他,0.852461941917
10177,国语,0.810111989327
10177,日语,0.758342378451
10177,无,0.727804967612
10177,英语,0.716929132054
10177,粤语,0.577690273236
11214,德语,1.50363878772
11214,国语,1.34255541754
11214,日语,1.26875997541
11214,无,1.22069831824
11214,英语,1.20699071162
11214,粤语,0.538876303665
11214,其他,0.533018768972
10165,法语,1.21399281819
10165,国语,1.03692390391
10165,日语,0.998808231743
10165,无,0.941336301754
10165,英语,0.912758804426
10165,粤语,0.717902874593
10165,德语,0.559215856659
10979,德语,0.751231226071
10979,法语,0.72759224671
10979,其他,0.652596429753
10979,国语,0.603461643801
10979,日语,0.547323731032
10979,英语,0.546141967004
10979,无,0.536609476581
10868,法语,0.880848802592
10868,国语,0.749522706287
10868,日语,0.715726807369
10868,无,0.678339804618
10868,英语,0.662110982445
10868,德语,0.589670762709
10868,粤语,0.561821597012
10868,其他,0.559928702524
10523,法语,0.937114997877
10523,其他,0.837154305405
10523,国语,0.795066582103
10523,日语,0.743734550412
10523,无,0.714122997556
10523,英语,0.703974819757
10523,粤语,0.558294900446
10827,其他,1.1045125363
10827,国语,1.03216147248
10827,日语,0.958163243836
10827,无,0.933165186454
10827,英语,0.929988413675
10827,粤语,0.731395089874
10827,德语,0.655945092868
11266,德语,1.01936046845
11266,其他,0.939202371962
11266,国语,0.866747632246
11266,日语,0.793053602816
11266,英语,0.789043604188
11266,无,0.780083086857
11013,法语,0.687593507491
11013,德语,0.650289623622
11013,国语,0.586268322721
11013,日语,0.570419845526
11013,无,0.534328455263
11013,英语,0.517141245721
11159,法语,0.8322470813
11159,其他,0.743050573022
11159,国语,0.70832760535
11159,日语,0.665366693342
11159,粤语,0.642512096414
11159,无,0.637088307965
11159,英语,0.6252668437
10196,国语,1.47661817865
10196,日语,1.39703172209
10196,无,1.3375727311
10196,英语,1.31430796592
10196,法语,0.946686418288
10196,其他,0.88406583314
10196,粤语,0.633699483779
11012,法语,0.641143996226
11012,其他,0.572747949301
11012,国语,0.543991580499
11012,粤语,0.510777390997
11012,日语,0.508910142766
10156,德语,0.751231226071
10156,法语,0.72759224671
10156,其他,0.652596429753
10156,国语,0.603461643801
10156,日语,0.547323731032
10156,英语,0.546141967004
10156,无,0.536609476581
11295,德语,0.562122262575
11295,法语,0.544433971537
10512,其他,0.823901691634
10512,国语,0.774637382986
10512,日语,0.720806892743
10512,无,0.698174554811
10512,英语,0.693238543516
10512,法语,0.688175887169
10512,粤语,0.60440547909
10169,国语,1.17529284244
10169,日语,1.12471580449
10169,无,1.06801431231
10169,英语,1.04064078434
10169,法语,1.00327460792
10169,粤语,0.924490202705
10169,其他,0.569275758858
10169,德语,0.503145920558
11231,德语,0.923143517983
11231,其他,0.852072459392
11231,国语,0.786292844869
11231,日语,0.719625042955
11231,英语,0.715925364625
11231,无,0.707923230161
11103,其他,0.822796481275
11103,国语,0.770788333983
11103,日语,0.714797049581
11103,无,0.694393472964
11103,英语,0.692059602984
11103,法语,0.655454647703
11103,德语,0.588150476762
11103,粤语,0.542035283926
10310,德语,0.998872802086
10310,其他,0.931334695391
10310,国语,0.859150264215
10310,日语,0.787446099202
10310,英语,0.783023185494
10310,无,0.775057808431
10970,法语,1.24095877775
10970,其他,1.10966696263
10970,国语,1.04714063243
10970,日语,0.972444626878
10970,无,0.938298981816
10970,英语,0.932046774083
10389,德语,0.917948600727
10389,其他,0.827385377395
10389,国语,0.764118791725
10389,日语,0.696906945345
10389,英语,0.69411981384
10389,无,0.684689996728
10389,法语,0.660410297516
10938,德语,0.903629264063
10938,其他,0.822763119291
10938,国语,0.759591022032
10938,日语,0.693810451259
10938,英语,0.690695424317
10938,无,0.682026038613
10938,法语,0.578802291025
11325,法语,1.01995506098
11325,其他,0.912058774408
11325,国语,0.86058209633
11325,日语,0.799103961858
11325,无,0.771103305735
11325,英语,0.76605526415
10698,德语,0.952726333297
10698,其他,0.866919206242
10698,国语,0.80037372052
10698,日语,0.730993791764
10698,英语,0.727734048376
10698,无,0.718553110335
10698,法语,0.590012824023
11004,法语,0.612770866154
11004,其他,0.548200801847
11004,国语,0.515688167508
11035,法语,1.060383739
11035,其他,0.947610953113
11035,国语,0.897867668089
11035,日语,0.837686519804
11035,无,0.805760804015
11035,英语,0.796519968061
10843,法语,1.15011483832
10843,德语,1.10883356059
10843,国语,0.974973609255
10843,日语,0.935293200802
10843,无,0.884117194193
10843,英语,0.864642839864
10096,德语,0.912723728414
10096,其他,0.862088871016
10096,国语,0.794936675543
10096,日语,0.729928657534
10096,英语,0.725390581977
10096,无,0.718932374766
10096,粤语,0.540458059326
11122,其他,1.0535909228
11122,国语,0.992544599204
11122,日语,0.924784901794
11122,无,0.894255200292
11122,英语,0.886495425856
11122,法语,0.834944762004
11122,粤语,0.610184279576
10848,德语,0.751231226071
10848,法语,0.72759224671
10848,其他,0.652596429753
10848,国语,0.603461643801
10848,日语,0.547323731032
10848,英语,0.546141967004
10848,无,0.536609476581
10234,德语,0.549855889493
10234,法语,0.532553584194
11027,德语,0.751231226071
11027,法语,0.72759224671
11027,其他,0.652596429753
11027,国语,0.603461643801
11027,日语,0.547323731032
11027,英语,0.546141967004
11027,无,0.536609476581
10026,法语,1.20282617963
10026,其他,1.08394680155
10026,日语,0.964752756327
10026,无,0.925860444805
10026,英语,0.916271416338
10026,国语,0.805104812414
10026,粤语,0.570808194868
10913,德语,0.751231226071
10913,法语,0.72759224671
10913,其他,0.652596429753
10913,国语,0.603461643801
10913,日语,0.547323731032
10913,英语,0.546141967004
10913,无,0.536609476581
10328,法语,0.783035493363
10328,其他,0.701081569143
10328,国语,0.656026370531
10328,德语,0.623286157777
10328,日语,0.603351531471
10328,英语,0.587965903909
10328,无,0.585984530782
10051,德语,1.18891696029
10051,国语,1.0324907462
10051,日语,0.970659236101
10051,无,0.933647534444
10051,英语,0.926572568997
10051,法语,0.849937280816
10051,其他,0.651222238986
11030,德语,1.11876374849
11030,其他,1.03483682777
11030,国语,0.954880592046
11030,日语,0.874187313762
11030,英语,0.869604822375
11030,无,0.860070197812
10889,德语,1.17399822053
10889,其他,1.08992806062
10889,国语,1.0055933762
10889,日语,0.921101045161
10889,英语,0.916112984761
10889,无,0.906403790056
10343,粤语,0.899287845216
10343,法语,0.861596458543
10343,其他,0.794003938933
10343,日语,0.727359536531
10343,无,0.691235260188
10343,英语,0.682073971677
10760,德语,0.925853513434
10760,其他,0.859461663821
10760,国语,0.792962406851
10760,日语,0.726324760666
10760,英语,0.722395108237
10760,无,0.714731354661
10012,其他,1.08091985222
10012,国语,1.01723096316
10012,日语,0.946049298272
10012,无,0.915450856063
10012,英语,0.909085617594
10012,法语,0.893906171809
10940,德语,1.11313550546
10940,其他,1.02673432458
10940,国语,0.947492350605
10940,日语,0.86707117575
10940,英语,0.862641581627
10940,无,0.852940482652
11239,法语,1.19506153705
11239,其他,1.06845244781
11239,国语,1.00932815797
11239,日语,0.938472752153
11239,无,0.90477726297
11239,英语,0.897603617137
10903,法语,0.81092418063
10903,其他,0.725878526148
10903,国语,0.680306278573
10903,日语,0.626831488235
10903,英语,0.608935798769
10903,无,0.608034585466
10903,德语,0.602916661407
11217,德语,0.562729064108
11217,其他,0.515727994343
11136,德语,0.700592676758
11136,法语,0.678547139709
11136,其他,0.60860659634
11136,国语,0.562783858922
11136,日语,0.51043005731
11136,英语,0.509327952932
11136,无,0.500438022974
11106,国语,1.10482116859
11106,日语,1.03647279152
11106,无,0.997430383372
11106,英语,0.988676435806
11106,德语,0.954026383175
11106,法语,0.950265402898
11106,其他,0.83225477074
11008,法语,1.07267148639
11008,其他,0.959045554625
11008,国语,0.905871173104
11008,日语,0.842168210743
11008,无,0.81200205916
11008,英语,0.805674389107
10299,其他,1.16963695186
10299,国语,1.09448341022
10299,日语,1.01692404059
10299,无,0.989260774155
10299,英语,0.984815882318
10299,粤语,0.739245184929
10299,德语,0.581030884824
10657,德语,0.751231226071
10657,法语,0.72759224671
10657,其他,0.652596429753
10657,国语,0.603461643801
10657,日语,0.547323731032
10657,英语,0.546141967004
10657,无,0.536609476581
11144,粤语,0.791568550438
11144,其他,0.66092298029
11144,国语,0.626411708461
11144,日语,0.590343144779
11144,无,0.568671385884
11144,英语,0.557733723446
11144,法语,0.502929838752
11220,德语,0.957924931684
11220,其他,0.916812883149
11220,日语,0.792243193799
11220,英语,0.778002768052
11220,无,0.7727553634
11220,粤语,0.643933585721
11220,国语,0.59822495023
10058,法语,0.999537408029
10058,其他,0.893036529002
10058,国语,0.847400762428
10058,日语,0.791912798451
10058,无,0.760884183218
10058,英语,0.750847734103
10058,粤语,0.52217277327
10255,法语,0.926364146196
10255,其他,0.828876348003
10255,国语,0.778926970627
10255,日语,0.71992772287
10255,无,0.696880689377
10255,英语,0.695677434077
10255,德语,0.553453469853
10413,法语,0.806868512958
10413,德语,0.752979769959
10413,国语,0.690676729797
10413,日语,0.67838770779
10413,无,0.6316325033
10413,英语,0.6070218174
10413,粤语,0.599898335066
11133,德语,0.670593805482
11133,法语,0.649492242371
11133,其他,0.582546502441
11133,国语,0.538685861469
10484,德语,0.937339442803
10484,其他,0.888385812694
10484,国语,0.81909433885
10484,日语,0.75247387969
10484,英语,0.747676830835
10484,无,0.741270020827
10484,粤语,0.572004478352
10388,法语,0.831321750438
10388,其他,0.742023727815
10388,国语,0.708602176737
10388,粤语,0.682772338171
10388,日语,0.666938465007
10388,无,0.637749492931
10388,英语,0.624605115956
11104,法语,1.0314352958
11104,其他,0.922717599448
11104,国语,0.86818840073
11104,日语,0.803571368139
11104,无,0.777100437802
11104,英语,0.774612143136
10280,法语,0.939378131995
10280,其他,0.840655926325
10280,国语,0.789154443338
10280,日语,0.728484960613
10280,无,0.705748526721
10280,英语,0.705428086667
10280,德语,0.586017278729
10967,法语,0.871564711318
10967,其他,0.778270680389
10967,国语,0.741175088933
10967,日语,0.695460125709
10967,无,0.66639200853
10967,英语,0.65478675217
10967,粤语,0.629726455019
11329,德语,0.524577585001
10270,德语,1.48399514165
10270,国语,1.328848492
10270,日语,1.26196929638
10270,无,1.20901068482
10270,英语,1.19122819214
10270,粤语,0.546636050487
10164,其他,1.04277688992
10164,国语,0.98391683565
10164,日语,0.919572833503
10164,无,0.888326006161
10164,英语,0.878093737674
10164,粤语,0.798559705329
10164,法语,0.738914573046
10775,法语,0.587534271456
10775,德语,0.583139439182
10775,其他,0.538018117248
10446,其他,1.14183483008
10446,国语,1.06471968599
10446,日语,0.984894771955
10446,无,0.960676471825
10446,英语,0.960647916167
10446,德语,0.782910887088
10446,粤语,0.503741328711
10968,法语,0.74991079493
10968,其他,0.671214010689
10968,国语,0.629384625455
10968,日语,0.580243953146
10968,德语,0.573360137488
10968,英语,0.563128206098
10968,无,0.562627051804
10916,国语,1.32309476843
10916,日语,1.25281925984
10916,无,1.19920295407
10916,英语,1.179093731
10916,法语,0.900845097108
10916,其他,0.752606380847
10916,德语,0.723155058118
10916,粤语,0.598996136975
10865,法语,0.819373466124
10865,德语,0.781904625784
10865,国语,0.696757424514
10865,日语,0.67351486671
10865,无,0.633547162911
10865,英语,0.616133576691
11222,德语,1.49972883785
11222,日语,1.28388639941
11222,无,1.23549131562
11222,英语,1.22452798856
11222,国语,0.978976765751
11222,粤语,0.819392507779
11222,其他,0.747454231805
10284,法语,0.845426849624
10284,其他,0.754849763885
10284,国语,0.719375735482
10284,日语,0.675535434492
10284,无,0.646959294439
10284,粤语,0.640204532598
10284,英语,0.635163465004
11040,法语,1.23007232731
11040,国语,1.04659788288
11040,日语,0.995131993242
11040,无,0.945670128595
11040,英语,0.924492780301
11040,其他,0.72329294961
11040,粤语,0.556035321935
10059,法语,1.073082869
10059,其他,0.95940581503
10059,国语,0.906258518587
10059,日语,0.842578100578
10059,无,0.812364962308
10059,英语,0.805984633557
10935,德语,0.71877436432
10935,其他,0.677009819623
10935,国语,0.624330668243
10935,日语,0.573049232067
10935,英语,0.56956017162
10935,无,0.56433442402
10935,粤语,0.502622066944
10824,德语,0.732450445419
10824,法语,0.709402440542
10824,其他,0.636281519009
10824,国语,0.588375102706
10824,日语,0.533640637756
10824,英语,0.532488417829
10824,无,0.523194239666
10146,其他,1.0543403826
10146,国语,0.983298239763
10146,日语,0.912556535436
10146,无,0.8904292076
10146,英语,0.888122497976
10146,粤语,0.808578671804
10146,德语,0.72248991068
10242,法语,0.840154494268
